date,value
2022-12-21T00:00:00.000Z,1063.45
2022-12-22T00:00:00.000Z,1045.19
2022-12-23T00:00:00.000Z,1044.45
2022-12-27T00:00:00.000Z,1049.7
2022-12-28T00:00:00.000Z,1040.56
2022-12-29T00:00:00.000Z,1052.61
2022-12-30T00:00:00.000Z,1036.25
2023-01-03T00:00:00.000Z,1065.3
2023-01-04T00:00:00.000Z,1089.01
2023-01-05T00:00:00.000Z,1085.65
2023-01-06T00:00:00.000Z,1100.57
2023-01-09T00:00:00.000Z,1120.99
2023-01-10T00:00:00.000Z,1117.89
2023-01-11T00:00:00.000Z,1128.62
2023-01-12T00:00:00.000Z,1140.82
2023-01-13T00:00:00.000Z,1147.08
2023-01-16T00:00:00.000Z,1154.42
2023-01-17T00:00:00.000Z,1157.03
2023-01-18T00:00:00.000Z,1159.57
2023-01-19T00:00:00.000Z,1141.35
2023-01-20T00:00:00.000Z,1145.81
2023-01-23T00:00:00.000Z,1159.92
2023-01-24T00:00:00.000Z,1161.02
2023-01-25T00:00:00.000Z,1158.81
2023-01-26T00:00:00.000Z,1172.11
2023-01-27T00:00:00.000Z,1171.9
2023-01-30T00:00:00.000Z,1173.61
2023-01-31T00:00:00.000Z,1174.69
2023-02-01T00:00:00.000Z,1173.17
2023-02-02T00:00:00.000Z,1199.93
2023-02-03T00:00:00.000Z,1205.34
2023-02-06T00:00:00.000Z,1191.96
2023-02-07T00:00:00.000Z,1193.74
2023-02-08T00:00:00.000Z,1196.24
2023-02-09T00:00:00.000Z,1209.49
2023-02-10T00:00:00.000Z,1192.6
2023-02-13T00:00:00.000Z,1207.87
2023-02-14T00:00:00.000Z,1211.59
2023-02-15T00:00:00.000Z,1219.87
2023-02-16T00:00:00.000Z,1225.06
2023-02-17T00:00:00.000Z,1217.66
2023-02-20T00:00:00.000Z,1214.85
2023-02-21T00:00:00.000Z,1210.13
2023-02-22T00:00:00.000Z,1203.62
2023-02-23T00:00:00.000Z,1209.16
2023-02-24T00:00:00.000Z,1187.0
2023-02-27T00:00:00.000Z,1205.7
2023-02-28T00:00:00.000Z,1207.25
2023-03-01T00:00:00.000Z,1194.34
2023-03-02T00:00:00.000Z,1203.61
2023-03-03T00:00:00.000Z,1221.03
2023-03-06T00:00:00.000Z,1227.28
2023-03-07T00:00:00.000Z,1214.45
2023-03-08T00:00:00.000Z,1220.14
2023-03-09T00:00:00.000Z,1212.04
2023-03-10T00:00:00.000Z,1190.07
2023-03-13T00:00:00.000Z,1154.19
2023-03-14T00:00:00.000Z,1145.12
2023-03-15T00:00:00.000Z,983.74
2023-03-16T00:00:00.000Z,968.19
2023-03-17T00:00:00.000Z,977.78
2023-03-20T00:00:00.000Z,1084.17
2023-03-21T00:00:00.000Z,1114.6
2023-03-22T00:00:00.000Z,1167.1
2023-03-23T00:00:00.000Z,1183.33
2023-03-24T00:00:00.000Z,1149.11
2023-03-27T00:00:00.000Z,1150.64
2023-03-28T00:00:00.000Z,1162.61
2023-03-29T00:00:00.000Z,1184.29
2023-03-30T00:00:00.000Z,1209.01
2023-03-31T00:00:00.000Z,1221.78
2023-04-03T00:00:00.000Z,1217.64
2023-04-04T00:00:00.000Z,1230.33
2023-04-05T00:00:00.000Z,1214.73
2023-04-06T00:00:00.000Z,1218.89
2023-04-11T00:00:00.000Z,1228.39
2023-04-12T00:00:00.000Z,1226.89
2023-04-13T00:00:00.000Z,1239.89
2023-04-14T00:00:00.000Z,1249.88
2023-04-17T00:00:00.000Z,1246.53
2023-04-18T00:00:00.000Z,1257.83
2023-04-19T00:00:00.000Z,1266.86
2023-04-20T00:00:00.000Z,1264.14
2023-04-21T00:00:00.000Z,1268.35
2023-04-24T00:00:00.000Z,1270.89
2023-04-25T00:00:00.000Z,1266.19
2023-04-26T00:00:00.000Z,1252.18
2023-04-27T00:00:00.000Z,1254.08
2023-04-28T00:00:00.000Z,1256.43
2023-05-02T00:00:00.000Z,1236.94
2023-05-03T00:00:00.000Z,1240.45
2023-05-04T00:00:00.000Z,1248.59
2023-05-05T00:00:00.000Z,1269.25
2023-05-08T00:00:00.000Z,1276.24
2023-05-09T00:00:00.000Z,1267.97
2023-05-10T00:00:00.000Z,1260.24
2023-05-11T00:00:00.000Z,1262.61
2023-05-12T00:00:00.000Z,1269.87
2023-05-15T00:00:00.000Z,1270.59
2023-05-16T00:00:00.000Z,1270.45
2023-05-17T00:00:00.000Z,1272.81
2023-05-19T00:00:00.000Z,1304.89
2023-05-22T00:00:00.000Z,1301.68
2023-05-23T00:00:00.000Z,1288.82
2023-05-24T00:00:00.000Z,1258.05
2023-05-25T00:00:00.000Z,1263.32
2023-05-26T00:00:00.000Z,1285.64
2023-05-30T00:00:00.000Z,1269.67
2023-05-31T00:00:00.000Z,1240.01
2023-06-01T00:00:00.000Z,1254.37
2023-06-02T00:00:00.000Z,1275.84
2023-06-05T00:00:00.000Z,1267.12
2023-06-06T00:00:00.000Z,1267.86
2023-06-07T00:00:00.000Z,1264.04
2023-06-08T00:00:00.000Z,1268.33
2023-06-09T00:00:00.000Z,1267.34
2023-06-12T00:00:00.000Z,1272.87
2023-06-13T00:00:00.000Z,1287.17
2023-06-14T00:00:00.000Z,1297.63
2023-06-15T00:00:00.000Z,1294.59
2023-06-16T00:00:00.000Z,1311.03
2023-06-19T00:00:00.000Z,1294.84
2023-06-20T00:00:00.000Z,1289.91
2023-06-21T00:00:00.000Z,1280.82
2023-06-22T00:00:00.000Z,1275.86
2023-06-23T00:00:00.000Z,1263.48
2023-06-26T00:00:00.000Z,1268.97
2023-06-27T00:00:00.000Z,1275.33
2023-06-28T00:00:00.000Z,1292.17
2023-06-29T00:00:00.000Z,1295.09
2023-06-30T00:00:00.000Z,1314.16
2023-07-03T00:00:00.000Z,1311.54
2023-07-04T00:00:00.000Z,1310.36
2023-07-05T00:00:00.000Z,1292.97
2023-07-06T00:00:00.000Z,1246.1
2023-07-07T00:00:00.000Z,1253.97
2023-07-10T00:00:00.000Z,1262.41
2023-07-11T00:00:00.000Z,1273.79
2023-07-12T00:00:00.000Z,1301.94
2023-07-13T00:00:00.000Z,1314.47
2023-07-14T00:00:00.000Z,1314.92
2023-07-17T00:00:00.000Z,1300.6
2023-07-18T00:00:00.000Z,1305.23
2023-07-19T00:00:00.000Z,1303.14
2023-07-20T00:00:00.000Z,1305.59
2023-07-21T00:00:00.000Z,1313.5
2023-07-24T00:00:00.000Z,1312.49
2023-07-25T00:00:00.000Z,1312.02
2023-07-26T00:00:00.000Z,1296.1
2023-07-27T00:00:00.000Z,1331.97
2023-07-28T00:00:00.000Z,1344.21
2023-07-31T00:00:00.000Z,1346.13
2023-08-02T00:00:00.000Z,1293.46
2023-08-03T00:00:00.000Z,1280.17
2023-08-04T00:00:00.000Z,1294.65
2023-08-07T00:00:00.000Z,1295.69
2023-08-08T00:00:00.000Z,1277.25
2023-08-09T00:00:00.000Z,1291.46
2023-08-10T00:00:00.000Z,1313.87
2023-08-11T00:00:00.000Z,1291.53
2023-08-14T00:00:00.000Z,1291.47
2023-08-15T00:00:00.000Z,1278.78
2023-08-16T00:00:00.000Z,1278.05
2023-08-17T00:00:00.000Z,1258.68
2023-08-18T00:00:00.000Z,1253.11
2023-08-21T00:00:00.000Z,1257.1
2023-08-22T00:00:00.000Z,1270.49
2023-08-23T00:00:00.000Z,1270.87
2023-08-24T00:00:00.000Z,1259.08
2023-08-25T00:00:00.000Z,1257.93
2023-08-28T00:00:00.000Z,1283.32
2023-08-29T00:00:00.000Z,1293.46
2023-08-30T00:00:00.000Z,1289.11
2023-08-31T00:00:00.000Z,1286.73
2023-09-01T00:00:00.000Z,1279.9
2023-09-04T00:00:00.000Z,1275.84
2023-09-05T00:00:00.000Z,1274.86
2023-09-06T00:00:00.000Z,1261.77
2023-09-07T00:00:00.000Z,1255.41
2023-09-08T00:00:00.000Z,1261.99
2023-09-11T00:00:00.000Z,1267.37
2023-09-12T00:00:00.000Z,1266.31
2023-09-13T00:00:00.000Z,1260.33
2023-09-14T00:00:00.000Z,1281.49
2023-09-15T00:00:00.000Z,1282.99
2023-09-18T00:00:00.000Z,1265.36
2023-09-19T00:00:00.000Z,1263.78
2023-09-20T00:00:00.000Z,1281.08
2023-09-21T00:00:00.000Z,1257.57
2023-09-22T00:00:00.000Z,1251.14
2023-09-25T00:00:00.000Z,1234.15
2023-09-26T00:00:00.000Z,1224.42
2023-09-27T00:00:00.000Z,1225.21
2023-09-28T00:00:00.000Z,1234.45
2023-09-29T00:00:00.000Z,1240.44
2023-10-02T00:00:00.000Z,1223.97
2023-10-03T00:00:00.000Z,1208.89
2023-10-04T00:00:00.000Z,1210.67
2023-10-05T00:00:00.000Z,1209.78
2023-10-06T00:00:00.000Z,1222.85
2023-10-09T00:00:00.000Z,1212.97
2023-10-10T00:00:00.000Z,1248.69
2023-10-11T00:00:00.000Z,1249.71
2023-10-12T00:00:00.000Z,1245.73
2023-10-13T00:00:00.000Z,1223.26
2023-10-16T00:00:00.000Z,1228.25
2023-10-17T00:00:00.000Z,1227.94
2023-10-18T00:00:00.000Z,1211.44
2023-10-19T00:00:00.000Z,1206.15
2023-10-20T00:00:00.000Z,1185.68
2023-10-23T00:00:00.000Z,1189.67
2023-10-24T00:00:00.000Z,1199.37
2023-10-25T00:00:00.000Z,1200.8
2023-10-26T00:00:00.000Z,1191.55
2023-10-27T00:00:00.000Z,1179.84
2023-10-30T00:00:00.000Z,1183.85
2023-10-31T00:00:00.000Z,1192.06
2023-11-01T00:00:00.000Z,1203.77
2023-11-02T00:00:00.000Z,1229.13
2023-11-03T00:00:00.000Z,1232.78
2023-11-06T00:00:00.000Z,1225.93
2023-11-07T00:00:00.000Z,1224.44
2023-11-08T00:00:00.000Z,1232.53
2023-11-09T00:00:00.000Z,1251.19
2023-11-10T00:00:00.000Z,1239.05
